Filename,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId
00917_00002.ppm,73,72,6,6,66,65,37
00917_00003.ppm,172,182,14,15,157,167,37
00917_00004.ppm,172,184,14,15,158,168,37
00917_00005.ppm,176,183,15,15,161,167,37
00917_00006.ppm,196,167,16,14,179,153,37
00917_00007.ppm,194,175,16,15,177,160,37
00973_00000.ppm,80,60,7,5,72,55,37
00973_00001.ppm,76,61,6,5,70,55,37
00973_00002.ppm,76,63,6,5,69,57,37
00973_00003.ppm,76,60,6,5,70,55,37
00974_00000.ppm,152,157,13,13,138,144,37
00974_00001.ppm,133,139,11,12,122,127,37
00974_00002.ppm,122,121,10,10,111,111,37
00975_00000.ppm,372,373,31,31,340,342,37
00975_00001.ppm,375,379,31,32,343,347,37
00975_00002.ppm,372,367,31,31,340,335,37
00975_00003.ppm,362,340,30,28,332,311,37
00976_00000.ppm,159,165,13,14,145,151,37
00976_00001.ppm,147,153,12,13,135,139,37
00976_00002.ppm,142,144,12,12,130,131,37
01311_00000_37.ppm,110,53,9,5,100,48,37
01311_00001_37.ppm,93,51,8,5,85,45,37
01311_00002_37.ppm,80,45,7,5,72,40,37
01313_00000.ppm,176,123,15,10,161,113,37
01313_00001.ppm,190,187,16,16,174,170,37
01313_00002.ppm,179,153,15,13,164,140,37
01317_00000_37.ppm,154,143,13,12,141,131,37
01317_00001_37.ppm,128,122,11,10,116,112,37
01317_00002_37.ppm,107,105,9,9,98,95,37
01318_00000.ppm,82,76,7,6,74,69,37
01318_00001.ppm,147,140,12,12,134,128,37
01318_00002.ppm,116,109,10,9,105,100,37
01319_00000.ppm,277,262,23,22,254,239,37
01319_00001.ppm,259,249,22,21,237,227,37
01319_00002.ppm,268,277,22,23,246,253,37
01344_00000_37.ppm,123,121,10,10,113,110,37
01344_00001_37.ppm,91,87,8,7,82,80,37
01344_00002_37.ppm,105,99,9,8,95,91,37
01345_00000.ppm,248,179,21,15,226,164,37
01345_00001.ppm,247,95,21,8,225,86,37
01345_00002.ppm,121,122,10,10,111,111,37
01346_00000.ppm,290,276,24,23,265,253,37
01346_00001.ppm,278,259,23,22,255,237,37
01346_00002.ppm,290,298,24,25,266,272,37
01349_00000_37.ppm,81,82,7,7,74,74,37
01349_00001_37.ppm,95,92,8,8,87,84,37
01349_00002_37.ppm,110,110,9,9,101,100,37
01352_00000.ppm,169,175,14,15,155,159,37
01352_00001.ppm,151,152,13,13,137,138,37
01352_00002.ppm,108,106,9,9,99,97,37
01354_00000.ppm,260,206,22,17,238,189,37
01354_00001.ppm,295,295,25,25,269,269,37
01354_00002.ppm,292,287,24,24,268,263,37
01355_00000_37.ppm,109,108,9,9,99,99,37
01355_00001_37.ppm,262,160,22,13,239,147,37
01355_00002_37.ppm,134,134,11,11,123,123,37
01459_00000_37.ppm,151,148,13,12,138,135,37
01459_00001_37.ppm,104,97,9,8,95,88,37
01459_00002.ppm,88,82,7,7,80,74,37
01460_00000.ppm,187,195,16,16,171,179,37
01460_00001.ppm,131,131,11,11,119,119,37
01460_00002.ppm,97,95,8,8,88,86,37
01808_00000.ppm,182,182,15,15,166,167,37
01808_00001.ppm,195,154,16,13,178,141,37
01808_00002.ppm,202,203,17,17,184,186,37
01875_00000.ppm,158,110,13,9,144,101,37
01875_00001.ppm,95,88,8,7,87,81,37
01875_00002.ppm,62,58,5,5,57,53,37
00004_00000.ppm,72,75,6,6,66,68,38
00004_00001.ppm,56,54,5,5,51,48,38
00004_00002.ppm,63,60,5,5,57,54,38
00005_00000.ppm,48,47,5,5,42,41,38
00005_00001.ppm,51,50,5,5,46,45,38
00005_00002.ppm,55,55,5,5,50,49,38
00049_00000.ppm,74,73,6,6,68,67,38
00049_00001.ppm,94,84,8,7,85,77,38
00049_00002.ppm,116,79,10,7,106,72,38
00052_00000.ppm,68,70,6,6,61,63,38
00052_00001.ppm,58,56,5,5,52,50,38
00052_00002.ppm,115,62,10,5,104,56,38
00059_00000.ppm,69,68,6,6,62,61,38
00059_00001.ppm,68,71,6,6,61,65,38
00059_00002.ppm,71,68,6,6,64,61,38
00061_00000.ppm,84,81,7,7,76,74,38
00061_00001.ppm,81,67,7,6,74,60,38
00061_00002.ppm,80,53,7,5,72,48,38
00067_00000.ppm,142,85,12,7,129,78,38
00067_00001.ppm,147,127,12,11,134,116,38
00067_00002.ppm,143,153,12,13,131,139,38
00075_00000.ppm,87,83,7,7,80,75,38
00075_00001.ppm,88,93,7,8,80,84,38
00075_00002.ppm,92,91,8,8,83,82,38
00171_00000.ppm,62,61,5,5,57,56,38
00171_00001.ppm,55,53,5,5,50,47,38
00171_00002.ppm,74,79,6,7,68,71,38
00192_00000_38.ppm,50,49,5,5,44,43,38
00192_00001_38.ppm,57,56,5,5,51,50,38
00192_00002_38.ppm,94,54,8,5,85,48,38
00392_00000.ppm,68,45,6,5,61,39,38
00392_00001.ppm,69,50,6,5,62,45,38
00392_00002.ppm,69,48,6,5,62,43,38
00393_00000.ppm,108,91,9,8,98,83,38
00393_00001.ppm,106,81,9,7,97,73,38
00393_00002.ppm,107,72,9,6,97,65,38
00395_00000.ppm,91,81,8,7,83,74,38
00395_00001.ppm,92,88,8,7,83,81,38
00395_00002.ppm,88,93,7,8,80,84,38
00406_00000_38.ppm,122,129,10,11,112,117,38
00406_00001_38.ppm,128,131,11,11,117,119,38
00406_00002_38.ppm,128,131,11,11,117,119,38
00416_00000.ppm,52,54,5,5,47,49,38
00416_00001.ppm,45,43,5,5,40,37,38
00416_00002.ppm,43,40,5,5,37,34,38
00418_00000.ppm,55,51,5,5,49,45,38
00418_00001.ppm,56,55,5,5,51,49,38
00418_00002.ppm,53,48,5,5,48,43,38
00434_00000.ppm,39,38,5,5,33,33,38
00434_00001.ppm,51,49,5,5,45,44,38
00434_00002.ppm,92,88,8,7,84,81,38
00438_00000.ppm,51,49,5,5,46,43,38
00438_00001.ppm,100,100,8,8,92,92,38
00438_00002.ppm,41,40,5,5,36,34,38
00446_00000.ppm,48,50,5,5,42,44,38
00446_00001.ppm,43,43,5,5,38,38,38
00446_00002.ppm,38,38,5,5,33,33,38
00448_00000_38.ppm,79,72,7,6,72,66,38
00448_00001_38.ppm,63,60,5,5,58,55,38
00448_00002_38.ppm,56,53,5,5,51,48,38
00452_00000.ppm,81,76,7,6,73,70,38
00452_00001.ppm,81,80,7,7,73,73,38
00452_00002.ppm,81,80,7,7,73,73,38
00453_00000.ppm,60,56,5,5,55,50,38
00453_00001.ppm,63,60,5,5,58,55,38
00453_00002.ppm,71,69,6,6,64,62,38
00462_00000.ppm,142,142,12,12,130,130,38
00462_00001.ppm,146,144,12,12,133,131,38
00462_00002.ppm,145,142,12,12,133,130,38
00463_00000.ppm,143,88,12,7,131,81,38
00463_00001.ppm,140,105,12,9,128,96,38
00463_00002.ppm,142,97,12,8,130,89,38
00466_00000.ppm,71,64,6,5,64,59,38
00466_00001.ppm,69,64,6,5,63,59,38
00466_00002.ppm,74,64,6,5,68,58,38
00473_00000.ppm,41,41,5,5,36,36,38
00473_00001.ppm,52,52,5,5,46,47,38
00473_00002.ppm,36,36,5,5,31,30,38
00552_00000.ppm,61,60,5,5,55,55,38
00552_00001.ppm,60,56,5,5,55,51,38
00552_00002.ppm,61,60,5,5,55,55,38
00574_00000.ppm,44,43,5,5,39,38,38
00574_00001.ppm,39,37,5,5,33,31,38
00574_00002.ppm,35,34,5,5,30,28,38
00653_00000_38.ppm,56,54,5,5,50,49,38
00653_00001_38.ppm,54,52,5,5,48,46,38
00653_00002_38.ppm,57,54,5,5,52,49,38
00655_00000.ppm,91,93,8,8,82,84,38
00655_00001.ppm,87,93,7,8,80,84,38
00655_00002.ppm,87,93,7,8,80,84,38
00667_00000.ppm,46,35,5,5,41,29,38
00667_00001.ppm,46,36,5,5,40,30,38
00667_00002.ppm,46,36,5,5,40,31,38
00669_00000.ppm,29,29,5,5,23,23,38
00669_00001.ppm,28,29,5,5,23,23,38
00677_00000.ppm,75,48,6,5,68,42,38
00677_00001.ppm,72,46,6,5,65,40,38
00677_00002.ppm,80,51,7,5,72,45,38
00686_00000_38.ppm,60,50,5,5,54,45,38
00686_00001_38.ppm,54,48,5,5,48,42,38
00686_00002_38.ppm,55,48,5,5,50,43,38
00693_00000.ppm,64,46,5,5,59,40,38
00693_00001.ppm,64,44,5,5,58,39,38
00693_00002.ppm,67,45,6,5,60,40,38
00694_00000.ppm,61,58,5,5,56,53,38
00694_00001.ppm,60,58,5,5,54,52,38
00694_00002.ppm,62,60,5,5,56,55,38
00714_00000_38.ppm,61,56,5,5,55,50,38
00714_00001_38.ppm,60,50,5,5,54,44,38
00714_00002_38.ppm,55,49,5,5,50,43,38
00732_00000.ppm,64,49,5,5,58,44,38
00732_00001.ppm,63,51,5,5,58,46,38
00732_00002.ppm,67,48,6,5,60,43,38
00733_00000.ppm,213,112,18,9,194,103,38
00733_00001.ppm,214,86,18,7,195,78,38
00733_00002.ppm,211,64,18,5,193,59,38
00740_00000.ppm,71,70,6,6,64,64,38
00740_00001.ppm,60,59,5,5,55,53,38
00740_00002.ppm,64,64,5,5,58,59,38
00741_00000.ppm,34,31,5,5,28,25,38
00741_00001.ppm,41,38,5,5,36,32,38
00741_00002.ppm,43,41,5,5,37,35,38
00745_00000.ppm,51,48,5,5,45,43,38
00745_00001.ppm,49,47,5,5,44,42,38
00745_00002.ppm,49,48,5,5,44,42,38
00751_00000.ppm,57,48,5,5,51,42,38
00751_00001.ppm,53,47,5,5,48,41,38
00751_00002.ppm,51,44,5,5,45,39,38
00759_00000.ppm,43,41,5,5,37,36,38
00759_00001.ppm,42,41,5,5,36,35,38
00759_00002.ppm,41,40,5,5,36,35,38
00764_00000.ppm,492,489,41,41,450,448,38
00764_00001.ppm,501,494,42,41,458,453,38
00764_00002.ppm,492,453,41,38,450,415,38
00772_00000.ppm,164,170,14,14,150,155,38
00772_00001.ppm,167,168,14,14,152,153,38
00772_00002.ppm,170,169,14,14,156,154,38
00774_00000.ppm,134,140,11,12,122,128,38
00774_00001.ppm,135,139,11,12,123,127,38
00774_00002.ppm,133,136,11,11,121,124,38
00778_00000.ppm,57,58,5,5,52,53,38
00778_00001.ppm,57,58,5,5,51,52,38
00778_00002.ppm,56,56,5,5,51,51,38
00796_00000.ppm,157,112,13,9,143,102,38
00796_00001.ppm,154,131,13,11,141,120,38
00796_00002.ppm,151,146,13,12,137,134,38
00800_00000.ppm,74,69,6,6,68,63,38
00800_00001.ppm,74,71,6,6,67,64,38
00800_00002.ppm,76,80,6,7,70,73,38
00822_00000.ppm,91,52,8,5,83,47,38
00822_00001.ppm,76,44,6,5,69,38,38
00822_00002.ppm,104,62,9,5,94,56,38
00822_00003.ppm,96,57,8,5,87,51,38
00822_00004.ppm,85,47,7,5,78,41,38
00844_00000.ppm,46,47,5,5,41,42,38
00844_00001.ppm,48,47,5,5,42,42,38
00844_00002.ppm,48,48,5,5,43,43,38
00855_00000.ppm,39,37,5,5,34,31,38
00855_00001.ppm,39,34,5,5,33,29,38
00855_00002.ppm,40,36,5,5,34,30,38
00857_00000.ppm,73,75,6,6,66,68,38
00857_00001.ppm,80,85,7,7,73,77,38
00857_00002.ppm,59,61,5,5,54,56,38
00861_00000.ppm,118,117,10,10,107,106,38
00861_00001.ppm,118,118,10,10,108,107,38
00861_00002.ppm,118,118,10,10,107,108,38
00862_00000.ppm,69,68,6,6,63,61,38
00862_00001.ppm,79,75,7,6,71,68,38
00862_00002.ppm,86,80,7,7,78,73,38
00864_00000.ppm,118,120,10,10,107,110,38
00864_00001.ppm,119,127,10,11,109,115,38
00864_00002.ppm,119,122,10,10,108,111,38
00904_00000.ppm,92,76,8,6,83,69,38
00904_00001.ppm,88,75,7,6,80,68,38
00904_00002.ppm,87,73,7,6,79,66,38
00906_00000.ppm,59,59,5,5,54,54,38
00906_00001.ppm,64,63,5,5,59,57,38
00906_00002.ppm,71,70,6,6,65,64,38
00914_00000.ppm,73,75,6,6,66,69,38
00914_00001.ppm,69,72,6,6,63,65,38
00914_00002.ppm,80,85,7,7,73,77,38
01000_00000.ppm,63,61,5,5,57,55,38
01000_00001.ppm,72,68,6,6,65,62,38
01000_00002.ppm,80,75,7,6,72,68,38
01019_00000.ppm,71,64,6,5,65,59,38
01019_00001.ppm,64,59,5,5,59,54,38
01019_00002.ppm,69,61,6,5,62,56,38
01029_00000.ppm,60,55,5,5,54,50,38
01029_00001.ppm,67,60,6,5,60,54,38
01029_00002.ppm,72,64,6,5,65,58,38
01034_00000.ppm,51,49,5,5,45,44,38
01034_00001.ppm,47,45,5,5,41,39,38
01034_00002.ppm,48,47,5,5,43,42,38
01110_00000.ppm,57,52,5,5,51,47,38
01110_00001.ppm,58,55,5,5,53,50,38
01110_00002.ppm,53,49,5,5,47,44,38
01129_00000.ppm,72,70,6,6,65,64,38
01129_00001.ppm,73,68,6,6,66,62,38
01129_00002.ppm,71,64,6,5,65,58,38
01208_00000.ppm,46,40,5,5,40,35,38
01208_00001.ppm,46,40,5,5,40,35,38
01208_00002.ppm,45,42,5,5,39,36,38
01208_00003.ppm,44,40,5,5,39,35,38
01230_00000.ppm,84,57,7,5,77,52,38
01230_00001.ppm,85,53,7,5,78,48,38
01230_00002.ppm,83,50,7,5,76,44,38
01315_00000.ppm,189,91,16,8,172,82,38
01315_00001.ppm,64,61,5,5,58,56,38
01315_00002.ppm,73,71,6,6,66,65,38
01342_00000.ppm,194,97,16,8,177,89,38
01342_00001.ppm,76,75,6,6,70,69,38
01342_00002.ppm,63,62,5,5,57,56,38
01347_00000.ppm,91,42,8,5,82,36,38
01347_00001.ppm,54,46,5,5,49,40,38
01351_00000.ppm,145,124,12,10,133,113,38
01351_00001.ppm,158,94,13,8,144,86,38
01351_00002.ppm,60,64,5,5,54,59,38
01356_00000.ppm,63,40,5,5,58,34,38
01356_00001.ppm,55,35,5,5,49,30,38
01356_00002.ppm,49,34,5,5,44,28,38
01364_00000.ppm,143,116,12,10,130,105,38
01364_00001.ppm,60,53,5,5,55,47,38
01364_00002.ppm,146,154,12,13,133,140,38
01382_00000.ppm,108,58,9,5,99,53,38
01382_00001.ppm,97,99,8,8,88,91,38
01382_00002.ppm,106,88,9,7,96,80,38
01457_00000_38.ppm,82,81,7,7,74,73,38
01457_00001_38.ppm,142,144,12,12,130,131,38
01457_00002_38.ppm,108,108,9,9,98,98,38
01458_00000.ppm,148,82,12,7,135,75,38
01461_00000.ppm,107,50,9,5,98,44,38
01461_00001.ppm,116,84,10,7,105,76,38
01461_00002.ppm,75,69,6,6,69,62,38
01502_00000_38.ppm,54,56,5,5,49,50,38
01502_00001_38.ppm,76,83,6,7,69,76,38
01502_00002_38.ppm,63,67,5,6,57,61,38
01504_00000_38.ppm,86,86,7,7,78,79,38
01511_00000_38.ppm,87,87,7,7,79,79,38
01511_00001_38.ppm,68,70,6,6,62,63,38
01511_00002_38.ppm,57,57,5,5,51,52,38
01526_00000_38.ppm,92,96,8,8,84,87,38
01526_00001_38.ppm,73,75,6,6,66,69,38
01526_00002_38.ppm,61,62,5,5,56,57,38
01684_00000.ppm,91,88,8,7,82,80,38
01684_00001.ppm,87,88,7,7,80,80,38
01684_00002.ppm,88,88,7,7,80,80,38
01713_00000_38.ppm,103,69,9,6,94,62,38
01713_00001_38.ppm,56,58,5,5,51,53,38
01713_00002_38.ppm,50,51,5,5,44,45,38
01839_00000.ppm,112,75,9,6,102,69,38
01839_00001.ppm,72,68,6,6,65,61,38
01839_00002.ppm,115,58,10,5,105,52,38
01840_00000.ppm,128,71,11,6,117,64,38
01840_00001.ppm,54,54,5,5,49,49,38
01840_00002.ppm,63,63,5,5,57,58,38
01846_00000_38.ppm,81,80,7,7,73,73,38
01846_00001_38.ppm,59,58,5,5,54,53,38
01846_00002_38.ppm,51,50,5,5,46,44,38
01847_00000_38.ppm,45,43,5,5,39,38,38
01847_00001_38.ppm,49,49,5,5,43,44,38
01847_00002_38.ppm,58,57,5,5,52,51,38
01849_00000_38.ppm,88,91,7,8,81,82,38
01849_00001_38.ppm,68,67,6,6,61,60,38
01849_00002_38.ppm,53,54,5,5,48,48,38
01853_00000.ppm,68,71,6,6,62,64,38
01853_00001.ppm,57,56,5,5,52,50,38
01853_00002.ppm,59,59,5,5,54,53,38
01919_00000.ppm,109,67,9,6,99,60,38
01919_00001.ppm,116,107,10,9,106,97,38
01919_00002.ppm,108,120,9,10,99,109,38
01953_00000.ppm,184,151,15,13,168,137,38
01953_00001.ppm,231,215,19,18,211,197,38
01953_00002.ppm,236,256,20,21,216,235,38
01954_00000.ppm,54,43,5,5,48,38,38
01954_00001.ppm,59,59,5,5,53,53,38
01954_00002.ppm,61,58,5,5,56,52,38
01960_00000.ppm,44,42,5,5,39,37,38
01960_00001.ppm,45,46,5,5,39,40,38
01960_00002.ppm,45,43,5,5,40,37,38
01961_00000.ppm,63,59,5,5,57,53,38
01961_00001.ppm,75,69,6,6,68,62,38
01961_00002.ppm,103,92,9,8,94,83,38
01963_00000.ppm,105,83,9,7,95,76,38
01963_00001.ppm,105,99,9,8,95,90,38
01963_00002.ppm,110,110,9,9,101,101,38
00291_00000.ppm,134,86,11,7,123,78,39
00291_00001.ppm,59,63,5,5,54,57,39
00291_00002.ppm,56,57,5,5,51,52,39
00620_00000.ppm,117,115,10,10,106,104,39
00620_00001.ppm,68,64,6,5,61,58,39
00620_00002.ppm,60,59,5,5,55,53,39
00622_00000.ppm,116,109,10,9,105,100,39
00622_00001.ppm,97,92,8,8,88,83,39
00622_00002.ppm,84,81,7,7,77,73,39
00623_00000_39.ppm,46,47,5,5,41,41,39
00623_00001_39.ppm,45,45,5,5,39,39,39
00623_00002_39.ppm,39,37,5,5,33,32,39
00626_00000.ppm,70,67,6,6,63,60,39
00626_00001.ppm,60,55,5,5,54,49,39
00626_00002.ppm,67,61,6,5,61,56,39
00628_00000.ppm,72,68,6,6,66,62,39
00628_00001.ppm,75,75,6,6,69,68,39
00628_00002.ppm,83,82,7,7,75,75,39
00629_00000.ppm,81,70,7,6,74,64,39
00629_00001.ppm,70,62,6,5,64,56,39
00629_00002.ppm,75,68,6,6,68,61,39
00639_00000.ppm,45,47,5,5,40,42,39
00639_00001.ppm,47,50,5,5,41,44,39
00639_00002.ppm,46,46,5,5,41,41,39
00640_00000.ppm,73,63,6,5,66,57,39
00640_00001.ppm,75,68,6,6,68,62,39
00640_00002.ppm,73,64,6,5,66,59,39
00643_00000.ppm,76,69,6,6,69,63,39
00643_00001.ppm,81,74,7,6,74,67,39
00643_00002.ppm,71,67,6,6,65,60,39
00644_00000.ppm,59,57,5,5,54,51,39
00644_00001.ppm,61,59,5,5,56,53,39
00644_00002.ppm,75,79,6,7,68,71,39
00647_00000.ppm,50,47,5,5,45,41,39
00647_00001.ppm,49,45,5,5,44,40,39
00647_00002.ppm,51,48,5,5,46,42,39
00648_00000.ppm,64,60,5,5,59,54,39
00648_00001.ppm,93,86,8,7,84,78,39
00648_00002.ppm,62,58,5,5,57,52,39
00651_00000.ppm,105,99,9,8,95,90,39
00651_00001.ppm,100,96,8,8,92,88,39
00651_00002.ppm,109,104,9,9,100,95,39
00678_00000_39.ppm,106,95,9,8,97,87,39
00678_00001_39.ppm,99,92,8,8,90,84,39
00678_00002_39.ppm,106,104,9,9,96,94,39
00923_00000_39.ppm,133,123,11,10,121,112,39
00923_00001_39.ppm,129,98,11,8,117,90,39
00923_00002_39.ppm,129,110,11,9,118,100,39
00924_00000.ppm,86,72,7,6,79,65,39
00924_00001.ppm,87,79,7,7,79,72,39
00924_00002.ppm,86,82,7,7,78,75,39
00934_00000_39.ppm,133,123,11,10,122,112,39
00934_00001_39.ppm,133,122,11,10,121,112,39
00934_00002_39.ppm,130,110,11,9,118,101,39
00940_00000.ppm,129,119,11,10,118,109,39
00940_00001.ppm,131,121,11,10,120,110,39
00940_00002.ppm,134,116,11,10,122,106,39
00944_00000.ppm,45,44,5,5,39,38,39
00944_00001.ppm,46,43,5,5,41,38,39
00944_00002.ppm,44,42,5,5,39,37,39
00953_00000.ppm,57,59,5,5,51,53,39
00953_00001.ppm,53,55,5,5,48,49,39
00953_00002.ppm,49,50,5,5,44,44,39
00955_00000.ppm,67,61,6,5,60,55,39
00955_00001.ppm,67,58,6,5,61,52,39
00955_00002.ppm,67,57,6,5,61,51,39
00958_00000.ppm,122,68,10,6,111,61,39
00958_00001.ppm,124,86,10,7,114,78,39
00958_00002.ppm,123,80,10,7,112,72,39
00962_00000.ppm,156,140,13,12,142,128,39
00962_00001.ppm,160,128,13,11,147,116,39
00962_00002.ppm,165,104,14,9,151,95,39
01005_00000.ppm,49,44,5,5,43,39,39
01005_00001.ppm,49,44,5,5,43,39,39
01005_00002.ppm,48,45,5,5,43,39,39
01006_00000.ppm,41,39,5,5,36,33,39
01006_00001.ppm,40,38,5,5,35,33,39
01006_00002.ppm,41,38,5,5,36,33,39
01011_00000.ppm,80,80,7,7,73,73,39
01011_00001.ppm,81,71,7,6,73,64,39
01011_00002.ppm,80,74,7,6,72,67,39
01037_00000.ppm,223,120,19,10,203,109,39
01037_00001.ppm,216,133,18,11,198,121,39
01037_00002.ppm,216,147,18,12,198,135,39
01038_00000_39.ppm,140,92,12,8,128,83,39
01038_00001_39.ppm,145,116,12,10,133,105,39
01038_00002_39.ppm,142,103,12,9,129,93,39
01098_00000.ppm,273,212,23,18,250,193,39
01098_00001.ppm,276,182,23,15,253,167,39
01098_00002.ppm,278,153,23,13,254,140,39
01100_00000.ppm,63,61,5,5,57,56,39
01100_00001.ppm,54,53,5,5,49,47,39
01100_00002.ppm,58,57,5,5,53,51,39
01100_00003.ppm,52,51,5,5,47,45,39
01104_00000.ppm,259,196,22,16,236,179,39
01104_00001.ppm,254,216,21,18,232,198,39
01104_00002.ppm,250,235,21,20,229,215,39
01107_00000.ppm,58,58,5,5,53,53,39
01107_00001.ppm,60,56,5,5,55,50,39
01107_00002.ppm,59,56,5,5,54,50,39
01235_00000.ppm,82,80,7,7,75,73,39
01235_00001.ppm,83,82,7,7,76,75,39
01235_00002.ppm,84,80,7,7,76,72,39
01242_00000.ppm,99,97,8,8,90,88,39
01242_00001.ppm,99,97,8,8,90,88,39
01242_00002.ppm,100,98,8,8,92,89,39
01247_00000.ppm,96,41,8,5,87,36,39
01247_00001.ppm,95,54,8,5,87,49,39
01247_00002.ppm,94,48,8,5,86,43,39
01261_00000.ppm,92,84,8,7,83,77,39
01261_00001.ppm,91,88,8,7,83,80,39
01261_00002.ppm,91,86,8,7,82,79,39
01264_00000.ppm,67,60,6,5,61,55,39
01264_00001.ppm,64,57,5,5,59,51,39
01264_00002.ppm,60,56,5,5,55,50,39
01267_00000.ppm,49,50,5,5,44,44,39
01267_00001.ppm,47,48,5,5,42,42,39
01267_00002.ppm,50,51,5,5,44,46,39
01267_00003.ppm,46,46,5,5,41,41,39
01273_00000.ppm,43,41,5,5,38,35,39
01273_00001.ppm,48,50,5,5,43,44,39
01273_00002.ppm,50,51,5,5,45,45,39
01425_00000.ppm,81,73,7,6,73,66,39
01425_00001.ppm,79,75,7,6,72,68,39
01425_00002.ppm,80,74,7,6,72,68,39
01753_00000.ppm,56,54,5,5,50,48,39
01753_00001.ppm,68,64,6,5,61,59,39
01753_00002.ppm,96,73,8,6,87,67,39
01777_00000.ppm,157,100,13,8,144,91,39
01777_00001.ppm,169,156,14,13,155,143,39
01777_00002.ppm,88,82,7,7,81,74,39
01805_00000.ppm,80,82,7,7,73,75,39
01805_00001.ppm,68,67,6,6,61,60,39
01805_00002.ppm,56,57,5,5,51,52,39
01838_00000.ppm,107,105,9,9,98,95,39
01838_00001.ppm,108,107,9,9,98,97,39
01838_00002.ppm,105,104,9,9,95,94,39
01857_00000.ppm,57,50,5,5,51,45,39
01857_00001.ppm,67,58,6,5,61,53,39
01857_00002.ppm,108,47,9,5,99,41,39
01858_00000.ppm,164,68,14,6,149,62,39
01858_00001.ppm,100,92,8,8,92,84,39
01858_00002.ppm,63,58,5,5,57,53,39
01861_00000.ppm,60,58,5,5,54,52,39
01861_00001.ppm,73,72,6,6,67,65,39
01861_00002.ppm,127,73,11,6,116,67,39
01862_00000.ppm,145,62,12,5,133,56,39
01862_00001.ppm,67,60,6,5,60,54,39
01862_00002.ppm,79,71,7,6,71,65,39
01863_00000.ppm,76,76,6,6,69,70,39
01863_00001.ppm,128,98,11,8,116,90,39
01863_00002.ppm,127,123,11,10,116,112,39
01864_00000.ppm,74,70,6,6,67,63,39
01864_00001.ppm,91,91,8,8,83,82,39
01864_00002.ppm,62,61,5,5,57,56,39
01867_00000.ppm,58,56,5,5,53,50,39
01867_00001.ppm,64,61,5,5,58,56,39
01867_00002.ppm,109,67,9,6,99,61,39
01870_00000_39.ppm,55,54,5,5,49,49,39
01870_00001_39.ppm,76,74,6,6,69,67,39
01870_00002_39.ppm,62,61,5,5,56,55,39
01871_00000.ppm,175,182,15,15,160,167,39
01871_00001.ppm,170,166,14,14,155,151,39
01871_00002.ppm,183,190,15,16,167,174,39
01883_00000.ppm,67,60,6,5,60,55,39
01883_00001.ppm,60,55,5,5,54,50,39
01883_00002.ppm,108,56,9,5,98,50,39
01886_00000.ppm,76,82,6,7,70,75,39
01886_00001.ppm,62,64,5,5,57,59,39
01886_00002.ppm,56,54,5,5,50,49,39
01889_00000.ppm,41,42,5,5,36,36,39
01889_00001.ppm,72,49,6,5,66,44,39
01894_00000_39.ppm,86,46,7,5,78,40,39
01894_00001_39.ppm,82,70,7,6,74,64,39
01894_00002_39.ppm,83,63,7,5,76,57,39
01909_00000_39.ppm,151,79,13,7,137,71,39
01909_00001_39.ppm,85,85,7,7,77,78,39
01909_00002_39.ppm,60,59,5,5,54,54,39
01910_00000_39.ppm,71,63,6,5,64,57,39
01910_00001_39.ppm,69,75,6,6,63,69,39
01910_00002_39.ppm,127,76,11,6,115,69,39
01911_00000_39.ppm,124,122,10,10,114,111,39
01911_00001_39.ppm,71,44,6,5,64,39,39
01911_00002_39.ppm,58,35,5,5,52,30,39
01917_00000.ppm,71,61,6,5,64,55,39
01917_00001.ppm,67,45,6,5,61,39,39
01917_00002.ppm,53,53,5,5,48,48,39
01924_00000.ppm,71,73,6,6,65,66,39
01924_00001.ppm,85,80,7,7,77,72,39
01924_00002.ppm,75,54,6,5,69,48,39
01929_00000.ppm,164,135,14,11,150,123,39
01929_00001.ppm,154,169,13,14,140,154,39
01929_00002.ppm,110,112,9,9,100,102,39
01935_00000.ppm,86,79,7,7,79,71,39
01935_00001.ppm,85,63,7,5,78,58,39
01935_00002.ppm,86,60,7,5,78,54,39
00022_00000.ppm,57,54,5,5,51,49,40
00022_00001.ppm,56,55,5,5,50,49,40
00022_00002.ppm,55,54,5,5,50,48,40
00030_00000.ppm,118,119,10,10,108,109,40
00030_00001.ppm,79,80,7,7,72,73,40
00448_00000_40.ppm,76,76,6,6,70,70,40
00448_00001_40.ppm,105,106,9,9,96,97,40
00448_00002_40.ppm,153,154,13,13,139,140,40
00452_00000_40.ppm,143,134,12,11,130,123,40
00452_00001_40.ppm,144,132,12,11,131,120,40
00452_00002_40.ppm,142,139,12,12,130,126,40
00460_00000.ppm,94,97,8,8,85,89,40
00460_00001.ppm,111,108,9,9,101,99,40
00460_00002.ppm,146,140,12,12,133,127,40
00464_00000.ppm,82,80,7,7,75,73,40
00464_00001.ppm,84,83,7,7,77,76,40
00464_00002.ppm,82,79,7,7,74,72,40
00479_00000.ppm,83,82,7,7,75,75,40
00479_00001.ppm,83,82,7,7,76,75,40
00479_00002.ppm,85,83,7,7,77,76,40
00525_00000.ppm,117,115,10,10,107,105,40
00525_00001.ppm,190,177,16,15,174,162,40
00525_00002.ppm,144,139,12,12,131,127,40
00530_00000.ppm,193,181,16,15,176,166,40
